id,date,speaker,statement,label_fnn,word_count,text_length
4786,2011-11-15T09:00:00-05:00,Democratic Party of Wisconsin,"Gov. Scott Walker received a $7,300 pay raise.",fake,552,3129
1546,2010-03-03T18:30:34-05:00,Charlie Crist,"""Our graduation rate is the highest it's ever been.""",real,617,3666
5855,2012-05-07T15:17:17-04:00,Rudy Moise,"The congressional district for Miami-Dade and Broward counties has a ""staggering drop-out rate of almost 61 percent.""",fake,1182,7169
12448,2016-05-31T08:00:00-04:00,Donald Trump,"In California, ""the windmills are killing hundreds and hundreds of eagles.""",fake,525,3069
10524,2015-02-18T17:53:58-05:00,Lloyd  Doggett,"The Department of Homeland Security is ""the only federal department not funded for this entire fiscal year"" by Congress.",real,799,5073
4467,2011-09-20T06:00:00-04:00,Debbie Dooley,"""[Eighty-five percent] of the funds collected in each county will be redistributed elsewhere -- not spent in the county in which it is collected.""",fake,808,4669
5147,2012-01-13T20:22:31-05:00,Steny Hoyer,Says up to a quarter of African Americans donât have government photo ID.,real,1174,7131
12363,2016-05-11T12:00:00-04:00,Arizona Grassroots Action PAC,"Says former state Sen. Kelli Ward ""wanted to ban our intelligence agencies from operating in Arizona.""",fake,463,2865
12791,2016-07-27T16:07:51-04:00,Democratic Congressional Campaign Committee,"Says Gov. Mike Pence and Rep. Mike Coffman ""take the same positions on a number of thingsÂ ... Coffman and Pence oppose equal rights for LGBT Americans.""",fake,933,5798
974,2009-03-27T14:02:03-04:00,Arlen Specter,"The Employee Free Choice Act mandates the ""elimination of the secret ballot.""",real,516,2982
15157,2018-03-21T06:00:00-04:00,Michael  Screnock,"Says Rebecca Dallet ""has talked about her interest in advocating for policies that need to be changed to achieve her political objectives.""",real,935,5342
11800,2016-01-26T10:00:00-05:00,Glenn Beck,"""In 40 years of broadcast, I have never endorsed any candidate.""",real,1208,7070
5327,2012-02-08T18:34:16-05:00,Mitt Romney,"President Obama told people ""to skip coming here (Las Vegas) for conventions and meetings.""",fake,565,3188
11369,2015-10-02T10:00:00-04:00,Hillary Clinton,"The Benghazi probe is ""the longest-running congressional investigation ever.""",fake,737,4767
2346,2010-09-07T15:47:23-04:00,Mary Jordan,"Likens Obama's predicament to 1982, saying, ""when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.""",real,506,2988
1844,2010-06-02T14:20:27-04:00,Mark Critz,"""The Democratic Congress has already taken significant steps to create jobs and jump-start the economy, resulting in the lowest tax rates in over 50 years and the creation of over 500,000 new jobs so far this year.""",real,1140,6507
2171,2010-08-03T12:28:01-04:00,John Boehner,"""This is the first time since the Depression that unemployment has stayed above 9 percent for two consecutive years.""",fake,299,1774
4826,2011-11-24T07:30:00-05:00,Steve Rothman,"""Currently it costs more than a penny for the U.S. Mint to make a one cent coin and more than a nickel to make the five cent piece.""",real,380,2228
7001,2012-10-24T20:27:19-04:00,Workers' Voice,"Says U.S. Senate candidate Tommy Thompson supports a plan for ""privatizing Social Security.""",fake,1054,6548
3896,2011-06-14T05:00:00-04:00,Joseph Cryan,"Says Gov. Chris Christie's decision to close the Elizabeth MVC ""saved no money.""",fake,946,5775
11776,2016-01-19T13:19:19-05:00,Tarina Keene,"More than 100,000 women in Texas ""have attempted to self-induce abortion in the past year alone.""",fake,616,3691
3635,2011-04-25T06:00:00-04:00,Nathan Deal,"""Over the last 10 years, Georgia's public health has declined.""",real,792,4855
4396,2011-09-03T06:00:00-04:00,George Allen,"Takes credit for ""substantially reducing the size of the state workforce.""",real,856,5271
10634,2015-03-20T12:14:52-04:00,Ted Cruz,"""Many of the alarmists on global warming, theyâve got a problem because the science doesnât back them up. In particular, satellite data demonstrate for the last 17 years, thereâs been zero warming.""",fake,1221,7509
18002,2020-02-26T11:56:53-05:00,Bloggers,Ninety pounds of cocaine was found on a boat owned by Mitch McConnell's family and that they are âfinancing his Senate campaigns with their cocaine drug profits.â,fake,341,2076
8155,2013-08-14T14:41:58-04:00,Bill Foster,"""Sixty percent of the auto thefts that we have in (St. Petersburg) are caused by people leaving their keys in the car.""",real,426,2360
9853,2014-09-02T14:03:08-04:00,Larry Elder,"""If black America were a country, itâd be the 15th wealthiest nation in the world.""",fake,623,3696
6464,2012-08-15T00:01:00-04:00,David Cicilline,"""(Brendan) Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.""",fake,697,4253
3624,2011-04-21T06:00:00-04:00,Jean Schmidt,"""For every 33 pregnant women that walk into a Planned Parenthood clinic, 32 receive an abortion.""",fake,1114,6989
3301,2011-02-24T17:47:10-05:00,J.D. Alexander,"Gov. Rick Scott's sale of the state planes was ""not proper.""",real,1333,7784
9825,2014-08-26T16:23:41-04:00,Marc Lamont Hill,"""Every 28 hours"" an unarmed black person is shot by a cop.",fake,512,2897
2046,2010-07-13T21:00:47-04:00,Ed  Gillespie,"Under President George W. Bush, the U.S. had ""52 months of ... uninterrupted job creation"" and ""revenues were at an all-time high in 2007.""",real,550,3261
15548,2018-06-29T10:08:52-04:00,Bloggers,"Say ""Dunkin' Donuts is providing a free á¸ozen Doughnut Box to everyone! to celebrate 68th Anniversary!""",fake,459,2669
9270,2014-05-01T15:11:41-04:00,Kelli Stargel,"""In states where beer is unregulated, the per capita production is significantly higher.""",fake,846,5221
7657,2013-04-17T10:13:51-04:00,Lenny Curry,"""Rick Scott has paid down our debt by about $2 billion. Charlie Cristâs debt went up about $5 billion.""",real,867,5123
14852,2017-12-15T10:18:34-05:00,Roy Blunt,"Missouri ""is leading the country when it comes to improving services for mental and behavioral health. Innovation is happening right here.""",real,746,4728
10290,2014-12-08T11:34:02-05:00,Stephen Carter,"""More than 70 percent of American adults have committed a crime that could lead to imprisonment.""",real,786,4528
6369,2012-08-03T09:00:00-04:00,Mark Neumann,"Says U.S. Senate opponent Eric Hovde ""supported billions in stimulus for high-speed rail"" Â and ""billions more to bail out banks.""",real,1171,6907
605,2008-10-07T00:00:00-04:00,John McCain,"""Senator Obama has voted 94 times to either increase your taxes or against tax cuts.""",fake,1166,7071
10665,2015-03-29T00:01:00-04:00,Gina Raimondo,"""Rhode Island has the second highest per enrollee (Medicaid) cost of any state in the country, which is 60 percent higher than the national average.""",real,487,2823
15958,2018-10-04T17:55:47-04:00,Donald Trump,"Says Sen. Richard Blumenthal said he served in Vietnam in ""Da Nang Province. Soldiers dying left and right as we battled up the hill."" And ""then he cried when (the press) caught him.""",fake,530,2963
9381,2014-06-02T05:00:00-04:00,Brett Hulsey,"Says Gov. Scott Walker ""has made Wisconsin 2nd in the nation in losing jobs.""",fake,379,2141
4514,2011-09-28T06:00:00-04:00,Mitt Romney,"Says that illegal immigrants get a $100,000 break on University of Texas tuition over four years.",real,896,5398
12029,2016-03-07T16:29:00-05:00,Donald Trump,"""NASCAR endorsed Trump""",real,440,2597
8972,2014-02-26T10:49:52-05:00,Andy Brown,"""Travis County now has the highest urban county tax rate in Texas.""",real,532,3158
10003,2014-10-02T00:00:00-04:00,Georgians Together,"David Perdue ""opposes laws that provide equal pay protections for women.""",fake,791,4612
6808,2012-10-01T06:00:00-04:00,Tim Kaine,"George Allen ""voted to end Pell Grants for 84,000 students.""",real,555,3234
11257,2015-09-01T09:55:27-04:00,Dan Gecker,"""Of the 25 wealthiest nations, we're the only one that doesn't provide basic health coverage.""",real,612,3607
7901,2013-06-16T00:01:00-04:00,Harold Metts,"""Rhode Island has a [inmate] recidivism rate of over 60 percent.""",real,660,3712
8667,2013-12-16T12:03:19-05:00,Bob Schieffer,"Iran President Hassan ""Rouhani has more Cabinet members with Ph.D.s from American universities"" than members of Barack Obamaâs Cabinet.",real,812,5029
11146,2015-08-03T00:00:00-04:00,Gerry Connolly,"""In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments.""",real,657,3915
17391,2019-10-08T16:48:45-04:00,Shelley Moore Capito,"""A study shows that households neighboring West Virginia could be on the hook for upwards of $70,000 in the first year alone under the Green New Deal!""",fake,698,4223
7575,2013-03-28T10:20:37-04:00,Jim Jordan,"The national debt is ""larger than our entire annual economy.""",real,932,5799
9487,2014-06-22T05:00:00-04:00,Mark Pocan,"Wisconsin was the ""first state to ban public and private sector employment discrimination based on sexual orientation.""",real,833,5287
13737,2017-02-12T15:37:00-05:00,Stephen  Miller,"""This issue of busing voters in to New Hampshire is widely known by anyone whoâs worked in New Hampshire politics. Itâs very real, itâs very serious.""",fake,1029,6109
9439,2014-06-11T16:49:42-04:00,Chuck Todd,"""Cantor's campaign spent more at steakhouses than Brat spent on his entire campaign.""",real,368,2216
6164,2012-07-05T09:00:00-04:00,Connie Mack,"The Mack Penny Plan for the federal budgetÂ  ""would balance our budget by 2019"" and ""continues to gain support.""",real,1260,7379
9594,2014-07-14T12:20:28-04:00,Facebook posts,"Fox News is ""banned in Canada"" because it violatesÂ a law thatÂ ""prevents ânewsâ channels from lying to their viewers.""",fake,687,4144
10501,2015-02-13T00:00:00-05:00,Lee May,"In the past year, DeKalb has ""attracted and retained more than 2,300 jobs.""",real,1052,6055
14451,2017-08-22T11:28:38-04:00,David Lewis,"Gov. Roy Cooper has ""filed nearly one lawsuit a month, with every single one of them an attempt to extend his own power.""",fake,969,5990
9382,2014-05-30T00:00:00-04:00,Peter Shumlin,"""Nathan Deal cut the HOPE scholarship program so that literally 100,000 Georgians will not be able to go to college or get technical training that they so badly needed to raise -- you know, give them a chance at a good job.""",real,1298,7816
5813,2012-04-27T16:25:51-04:00,Rick Scott,"""About 230,000 people that were on unemployment when I took office are not on unemployment now.""",real,872,5173
15257,2018-04-11T17:34:47-04:00,Anonymous Caller,"Says that unless the recipient called back about ""your tax filings,"" you ""will be taken into custody by the local cops as there are more serious allegations pressed on your name.""",fake,747,4300
8345,2013-10-02T00:00:00-04:00,City of Atlanta,The crime rate in some Atlanta neighborhoods has dropped by 35 to 51 percent.,fake,617,3805
10083,2014-10-15T21:10:27-04:00,Rick Scott,"""3,000 teachers lost their jobs when (Crist) was governor.""",fake,811,4793
2974,2010-12-17T06:00:00-05:00,James  Jolly,"""Every student paying out-of-state tuition actually covers more than the cost of instruction.""",real,901,5681
16711,2019-04-04T17:46:44-04:00,Mark Meadows,"""The previous administration under President Barack Obama really was the first time that we didnât ask a citizenship-type question â¦ for the first time in a century, a citizenship question was not included in 2010.""",fake,791,4787
14299,2017-07-10T10:26:48-04:00,Donald Trump,"Says Barack Obama found out about Russia ""in August. Now, the election was in November. That's a lot of time. He did nothing about it.""",fake,573,3586
12873,2016-08-09T10:00:00-04:00,Viral image,"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.",fake,405,2348
2261,2010-08-19T16:36:33-04:00,Rick Lazio,"A New York imam wants toÂ ""have a mosque at Ground Zero.''",fake,811,4523
11127,2015-07-29T13:27:54-04:00,Jose Diaz-Balart,"""The majority of the Hispanic population and the growth (of the population) is U.S.-born.""",real,376,2298
9821,2014-08-31T06:00:00-04:00,Wendy Davis,"Greg Abbott was ""charged with overseeing the state cancer research fund. But he let his wealthiest donors take tens of millions of taxpayer dollars without proper oversight. They showered Abbott with gifts and free vacations.""",real,1535,9700
1303,2009-11-06T16:58:52-05:00,Wall Street Journal editorial page,"The House health care bill pays for ""about six years of program with a decade of revenue, with the heaviest costs concentrated in the second five years.""",real,816,4667
8190,2013-08-26T16:21:02-04:00,Michael Bloomberg,"""New York is the safest big city in the nation, and our crime reductions have been steeper than any other big cityâs.""",real,865,5037
4662,2011-10-23T09:00:00-04:00,Tommy Thompson,"""During my tenure as governor, Wisconsinâs overall tax burden went DOWN.""",real,1120,6531
5820,2012-04-30T09:00:00-04:00,Pat Quinn,"Says Wisconsin Gov. Scott Walkerâs budget ""calls for raising property taxes by nearly $500 billion.""",fake,717,4264
7808,2013-05-22T15:46:07-04:00,Randy Forbes,"""The IRS doesn't have to prove something against you ... you've got the burden of proof.""",real,872,4951
9419,2014-06-08T11:03:20-04:00,Charles Krauthammer,"The IsraelisÂ ""gave up 1,000 terrorists in return for one sergeant.""",real,452,2759
15250,2018-04-10T17:14:02-04:00,Walmis2018.com,"""Walmart rewards everyone with $75 coupon to celebrate its 125th Anniversary""",fake,254,1521
6851,2012-10-07T07:30:00-04:00,Joseph Kyrillos,Says under U.S. Sen. Robert Menendezâs watch the nationâs unemployment rate and debt doubled and the federal budget deficit quadrupled.,real,612,3727
14080,2017-05-04T17:56:03-04:00,Donald Trump,"""Dems want billions to go to Insurance Companies to bail out donors""",fake,1417,9032
14373,2017-07-27T16:27:01-04:00,Anthony Scaramucci,"""In light of the leak of my financial disclosure info which is a felony I will be contacting @FBI and the @TheJusticeDept""",fake,725,4342
5312,2012-02-10T06:00:00-05:00,Ted Cruz,"David Dewhurst has a ""record of promoting an income tax.""",fake,1821,10584
2478,2010-09-28T06:00:00-04:00,Jeff Merkley,"Says with the ongoing economic downturn, child abuse is on the rise.",real,460,2693
11891,2016-02-11T05:00:00-05:00,Hillary Clinton,"""We bailed out"" Johnson Controls when ""we saved the auto industry"" and ""now they want to avoid paying taxes.""",real,842,4997
12472,2016-06-03T20:00:00-04:00,Paul Babeu,"""The president has said the national security threat facing America, the top one, is global warming.""",fake,463,2666
1682,2010-04-12T17:22:45-04:00,Jon Kyl,Says he did not say Republicans would filibuster immigration reform.,fake,852,4893
17521,2019-11-08T15:34:21-05:00,Viral image,"Photos from Sept. 11, 2001, show that ""Donald Trump joined Americaâs heroes and carried victims over his shoulders down the steps of the burning World Trade Center. Obama spent the whole day sitting in the Oval Office with his feet on the desk watching basketball.""",fake,414,2342
11065,2015-07-15T10:18:28-04:00,Rachel Maddow,"Despite what Donald Trump claims, ""there werenât 15,000 people who turned out in Phoenix"" to see Trump speak.",real,658,3886
7130,2012-12-03T11:00:00-05:00,Broward Republican Executive Committee,"The Broward Republican Executive Committee ""had the liberal League of Women Voters Guide removed from the Broward Supervisor of Election's website.""",real,1144,6829
7424,2013-02-21T06:00:00-05:00,Ted Cruz,"Says Chuck Hagelâs nomination as defense secretary ""has been publicly celebrated by the Iranian government.""",fake,1024,6238
993,2009-04-21T15:47:34-04:00,Barack Obama,"""Already we've identified $2 trillion in deficit reductions over the next decade.""",fake,831,4839
2877,2010-11-30T09:00:00-05:00,Scott Walker,"""The Madison-Milwaukee (high-speed) train line is dead.""",fake,1208,6993
6211,2012-07-03T17:32:39-04:00,Don McIntire,"""Weâre spending $12,000 bucks a kid a year in the school system.""",real,760,4365
14550,2017-09-20T16:13:33-04:00,Bernie Sanders,"""Private insurance companies in this country spend between 12 and 18 percent on administration costs. The cost of administering the Medicare program, a very popular program that works well for our seniors, is 2 percent. We can save approximately $500 billion a year just in administration costs.""",real,998,6382
9045,2014-03-13T18:39:04-04:00,Michael Reagan,"Says Ronald Reagan ""got the Saudis to flood the market with cheap oil.""",fake,1158,6618
6947,2012-10-17T20:40:22-04:00,Connie Mack,Says Bill Nelson voted to cut $700 billion out of Medicare to pay for Obamacare.,fake,500,2973
11962,2016-02-25T23:05:23-05:00,Donald Trump,"Says Ted CruzÂ ""said I was in favor in Libya. I never discussed that subject.""",fake,344,1846
10853,2015-05-20T11:37:58-04:00,Hillary Clinton,"Hedge fund managers ""pay less in taxes than nurses and truck drivers.""",fake,958,5481
2449,2010-09-23T11:30:00-04:00,Rob Portman,"""Under Lee Fisher Ohio has lost nearly 400,000 jobs.""",real,751,4336
14459,2017-08-25T11:48:52-04:00,Scott Walker,"Says Foxconn didn't keep a promise to build a plant in Pennsylvania because ""Pennsylvania changed governors.""",fake,384,2421
7831,2013-05-28T12:30:00-04:00,Terry McAuliffe,"""In our community college system (state) cuts have reduced funding per student by $1,908.""",real,462,2873
1471,2010-02-10T18:38:18-05:00,Bill O'Reilly,"""A Democratic poll operation shows that Fox News is the most trusted news operation in the country.""",real,1151,6524
17233,2019-08-26T12:48:17-04:00,Facebook posts,"Says 194 people were killed in mass shootings in 2018 while undocumented immigrants killed 83,211 people.",fake,733,4512
10389,2015-01-15T14:58:00-05:00,John McCain,"""About 30 percent"" of those released from Guantanamo ""have re-entered the fight.""",fake,1101,6808
2629,2010-10-19T18:10:13-04:00,John Raese,"Under the new health care law, ""the first person (a) patient has to go to is a bureaucrat. That is called a panel.""",fake,1362,8277
12994,2016-09-01T16:08:32-04:00,Hilary Rosen,"""The Clinton Foundation is a charity where President and Secretary Clinton and their daughter, they take no salary, they get no money from it, they take no personal benefit from it.""",real,1379,8468
2084,2010-07-20T16:05:42-04:00,Joe Biden,"""The health care numbers are going up.""",fake,522,3029
14560,2017-09-22T12:52:33-04:00,Ron Johnson,"The GOPâs health bill will protect people with pre-existing conditions ""every bit as well as Obamacare did.""",fake,909,5649
18134,2020-03-12T14:55:35-04:00,North Carolina Republican Party,Says North Carolina Gov. Roy Cooper âhas seen his approval rating plummetâ,fake,915,5390
1100,2009-07-24T14:33:52-04:00,Barack Obama,"""14,000 Americans . . . lose their health insurance every single day.""",real,465,2786
835,2008-10-30T00:00:00-04:00,Barack Obama,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",real,659,4085
13725,2017-02-09T17:44:18-05:00,Bernie Sanders,"Says former President Barack Obamaâs Supreme Court nominations ""required 60 votes.""",real,551,3319
9617,2014-07-18T10:00:00-04:00,Charlie Crist,"Says Rick Scottâs per-pupil education spending is ""about $200 less"" than what it was under Charlie Crist during the recession.",real,560,3250
2512,2010-10-05T10:30:28-04:00,We Love USA PAC,"Ron Klein ""sponsored an amendment that specifically allows price gouging.""",fake,1311,7522
5675,2012-04-05T09:00:00-04:00,Republican Governors Association,"""In his very first budget, (Milwaukee) Mayor Tom Barrett broke his pledge to keep a lid on property taxes and has continued increasing taxes and fees ever since.""",fake,1069,6034
12307,2016-04-28T17:06:34-04:00,Bernie Sanders,"Says an array of statistics show that conditions in some parts of Baltimore rival that of ""the West Bank in Palestine,"" ""North Korea,"" and ""distressed cities in Nigeria, India, China and South Africa.""",real,802,4931
15035,2018-02-15T09:00:00-05:00,Corey Lewandowski,"""Fifty seats have already changed hands from the Republicans to the Democrats since Donald Trump was elected.""",real,653,4078
16078,2018-10-25T09:46:16-04:00,Bloggers,"If you get a flu shot, you're ""poisoning yourself.""",fake,757,4528
3047,2011-01-12T06:00:00-05:00,Robert Hagan,"Ohio taxpayers spent more than $67 million ""for the year"" on food stamps and Medicaid for Wal-Mart workers",real,923,5527
13950,2017-04-04T14:59:02-04:00,Donald Trump,"""When you look for a job, you can't find it and you give up. You are now considered statistically employed.""",fake,582,3280
9425,2014-06-08T18:35:13-04:00,Stephen Hayes,"The Obama administration ""went to court to keep one of these five in jail at Guantanamo just three years ago because he was such a huge risk.""",real,777,4470
6684,2012-09-11T18:09:24-04:00,It's Still a Bad Idea,"""This would be the largest casino in the United States.""",fake,826,4747
10834,2015-05-18T15:02:18-04:00,Sharlene Leurig,"""Austin is the only city in an arid landscape in the western United States dependent on a single source of water.""",real,1934,11497
15834,2018-09-10T16:39:41-04:00,Kamala Harris,"Says at his confirmation hearing Brett Kavanaugh said birth control methods could be considered ""abortion-inducing drugs.""",fake,654,4108
11783,2016-01-20T15:10:22-05:00,Debbie Wasserman Schultz,"Says the Democratic Party createdÂ a debate schedule ""to maximize the opportunity for voters to see our candidates.""",fake,815,5058
8860,2014-01-31T00:00:00-05:00,Terry McAuliffe,"Virginia is ""the No. 1 recipient of federal dollars.""",fake,367,2271
13424,2016-11-04T09:58:37-04:00,Ron Johnson,"""Prior to Obamacare here in Wisconsin, 95 percent of Wisconsinites were covered by insurance. After Obamacare, 95 percent of Wisconsinites were covered by insurance. It hasnât had an impact.""",fake,520,3162
13788,2017-02-26T17:15:45-05:00,Thomas Perez,"Says ""Donald Trump wants to eliminate overtime pay for people.""",fake,868,5181
11355,2015-09-28T00:00:00-04:00,Jim Gilmore,"On the main GOP presidential debate:Â ""Not one candidate on the debate stage has military experience â¦ """,real,551,3298
7596,2013-04-03T00:01:00-04:00,Bishop Thomas Tobin,"""Any legislative action that is taken now could very well be rendered completely null and void by the decision of the Supreme Court expected this June.""",fake,827,4952
10450,2015-01-30T13:27:58-05:00,Rand Paul,"""When you look at the earned income tax credit, it has about a 25 percent fraud rate. We're looking at $20 billion to $30 billion.""",real,890,5259
1462,2010-02-04T16:54:08-05:00,Kay Bailey Hutchison,Uses headlines to portray Gov. Rick Perry as beholden to special interests.,real,569,3618
17354,2019-09-27T11:29:52-04:00,Republican Party of Florida,"The Green New Deal ""would put a $600,000 tax burden on every household.""",fake,790,4660
460,2008-04-30T00:00:00-04:00,John McCain,"Rev. Wright said ""that al-Qaida and the American flag were the same flags.""",fake,421,2311
18386,2020-04-21T12:01:42-04:00,Facebook posts,Says Wisconsinâs in-person election has caused a âsurgeâ in new coronavirus cases,fake,841,4900
15765,2018-08-22T17:03:44-04:00,Civitas Institute,"""Apple and Amazon already operate in many states that require levels of voter ID.""",real,734,4334
12473,2016-06-03T10:57:33-04:00,Katie McGinty,Says she was the first in her family to go to a four-year college.,fake,380,2165
13046,2016-09-13T06:00:00-04:00,Yes on 55,"Californiaâs Prop 55 ""prevents $4 billion in new cuts to our schools.""",fake,732,4364
3387,2011-03-08T21:12:02-05:00,Alan Grayson,Says Florida Gov. Rick Scottâs cuts to education are the same as his proposedÂ corporate income tax rate reduction.,fake,953,5524
14175,2017-06-02T11:34:28-04:00,Kimberley Strassel,"In 2008, ""candidate Obama, he's not even president-elect, sends William Miller over to Iran to establish a back channel and let the Iranians know that should he win the election, they will have friendlier terms.""",fake,891,5381
5375,2012-02-21T06:00:00-05:00,Mike Martinez,Says he banned texting while driving in Austin.,real,518,3034
1362,2009-12-14T17:22:45-05:00,Barack Obama,"""We've created or saved up to 1.6 million jobs, according to the CBO -- the Congressional Budget Office -- through the Recovery Act.""",real,674,3914
17804,2020-01-22T14:10:24-05:00,Facebook posts,The percent of millionaires in Congress is 50% while the percent among the U.S. public is 1 percent,real,695,4091
6286,2012-07-18T17:05:09-04:00,Rush Limbaugh,"Says it's not ""accidental"" that the villain in the Batman movie is named Bane.",fake,879,4885
391,2008-03-10T00:00:00-04:00,Barack Obama,"""We've won twice as many states. We've won a greater share of the popular vote.""",real,336,1887
10331,2014-12-22T06:00:00-05:00,Greg Abbott,"""My wife is going to be the first Hispanic first lady in the history of Texas.""",real,945,5544
14261,2017-06-28T16:13:12-04:00,Michael Needham,"""Actually, on some procedures, you're more likely to die if you're on Medicaid than if you're uninsured.""",fake,971,6111
13390,2016-11-01T12:04:21-04:00,Priorities USA Action,"Says Donald Trump wants to deport ""our Dreamers.""",real,861,5266
14738,2017-11-10T12:00:00-05:00,Ted Cruz,"""The Democrats filibustered the legislation that wouldâve resulted in this shooter being in federal prison instead of murdering those innocents in that Texas church.""",fake,917,5584
17941,2020-02-17T15:31:28-05:00,Breitbart,"âAmy Klobuchar vows to resettle 500 percent more refugees, none in her neighborhood.â",real,663,4201
13394,2016-11-01T16:03:28-04:00,Donald Trump,"""The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.""",real,870,5181
12811,2016-07-28T14:30:00-04:00,Ed Rendell,"""Iâm not one for name calling.""",fake,560,3150
16427,2019-01-31T14:43:53-05:00,Elizabeth Warren,"""The top 0.1 percent ... own about the same wealth as 90 percent of America.""",real,620,3621
3191,2011-02-07T16:38:47-05:00,Barack Obama,"""I lowered taxes over the last two years.""",real,670,3796
3960,2011-06-18T07:00:00-04:00,George Allen,"""The tax on job creating businesses is 35 percent in the United States, second worst in the entire world.""",real,529,3261
12934,2016-08-18T10:07:30-04:00,Donald Trump,"""NAFTA, signed by Bill Clinton, has been a disaster for Pennsylvania.""",fake,799,4769
17503,2019-11-05T13:33:52-05:00,Viral image,"Says if an unmarked car tries to pull you over, you should dial 112 to confirm itâs actually a police officer because the number provides ""a direct link to state trooper info,"" and that ""this applies in all 50 states.""",fake,540,3002
3702,2011-05-10T15:57:17-04:00,Marco Rubio,"""The only people in this town that have voted to cut Medicare spending are the people who voted in favor of Obamacare. Thatâs a fact.""",fake,1247,7364
3544,2011-04-08T06:00:00-04:00,Herman Cain,"Said Planned Parenthoodâs early objective was to ""help kill black babies before they came into the world.""",fake,918,5584
9343,2014-05-19T16:38:56-04:00,Dick Cheney,"""At the mere request from Putin, President Obama withdrew the plans for a missile defense program based in Poland and the Czech Republic.""",fake,561,3387
3351,2011-03-04T12:00:00-05:00,Rand Paul,"""The average (public school) teacher in Wisconsinâs making $89,000 a year"" in salary and benefits.",fake,578,3407
15895,2018-09-21T12:00:00-04:00,Martha McSally,"Says U.S. Rep. Kyrsten Sinema ""voted to cut ICE.""",real,659,3959
8315,2013-09-25T17:14:00-04:00,Carol Shea-Porter,"""According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit.""",real,667,4120
4082,2011-07-11T05:15:00-04:00,Jim Whelan,"""In our proposal, we would have expanded school aid across the board â¦ Governor Christie slashed school aid in this budget, preferring instead to extend a tax break for millionaires over funding in the classroom.""",real,669,3994
1037,2009-05-29T16:39:32-04:00,Barack Obama,"In the 100 days since its passage, the economic stimulus has ""saved or created nearly 150,000 jobs.""",fake,927,5429
10037,2014-10-08T11:44:12-04:00,Kay  Hagan,"""The Common Core was not put together by the Department of Education in Washington. It was put together by governors and by states.""",real,564,3344
2832,2010-11-17T14:15:00-05:00,Tim Ryan,"""Congressman Ryan has secured a grand total of $116,838,763 to date (for the Mahoning Valley) and has an additional $27,095,000 pending in FY2010 spending bills.""",real,473,2904
9354,2014-05-21T15:08:12-04:00,Katrina vanden Heuvel,"""Congress has cut funding, has slashed funding, for veterans' benefits over these last years.""",fake,638,3810
5892,2012-05-11T06:00:00-04:00,Betty Sutton,"Jim Renacci ""voted repeatedly to end Medicare.""",fake,712,4314
8426,2013-10-21T06:00:03-04:00,Sandra Stotsky,"""Common Core expects English teachers to spend at least half of their reading instructional time at every grade level on informational texts.""",fake,986,6046
1380,2010-01-12T15:27:38-05:00,Lamar Smith,âIllegal immigrants currently occupy 8 million jobs.â,real,484,2950
15078,2018-02-27T07:00:00-05:00,Nancy Rotering,"""Itâs now constitutional to ban [assault weapons] in Illinois. Yet, the Illinois General Assembly has failed to allow other cities to have that opportunity.""",real,723,4420
1605,2010-03-19T15:26:51-04:00,Republican Party of Florida,"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""",fake,663,3960
2767,2010-11-06T06:00:00-04:00,Rick Perry,"Says the federal government restricts ""how much salt we can put on our food.""",fake,739,4120
8803,2014-01-23T16:28:25-05:00,Scott Walker,"""With the tax controls we already put in place, property taxes on a typical home in December of 2014 will actually be lower than they were in December of 2010.""",real,496,2909
18057,2020-03-02T17:49:32-05:00,Facebook posts,"âAmerica has been vaccinating cattle for coronavirus for years, yet the news tells you itâs new and gunna kill you all so go buy mask.â",fake,654,3778
1257,2009-10-13T15:59:31-04:00,Americans United for Change,"""Baseball and insurance are the only industries exempt from antitrust laws.""",fake,802,5205
3116,2011-01-25T22:37:09-05:00,Barack Obama,"""We are living with a legacy of deficit-spending that began almost a decade ago.""",real,606,3378
3248,2011-02-17T06:00:00-05:00,John Kasich,"Says there are Ohio Turnpike workers getting paid $66,000 a year to collect tolls that machines might collect.",real,533,3112
6386,2012-08-05T07:30:00-04:00,Democratic Congressional Campaign Committee,"Says Congressman Jon Runyan does not want to cut taxes for the middle class, but only for millionaires.",fake,577,3419
13734,2017-02-10T19:22:47-05:00,John Patrick,"""If you have a family, the current minimum wage easily qualifies you for food stamps.""",real,692,4271
15878,2018-09-20T11:29:29-04:00,Andrew Cuomo,"""I think I received more votes in the Democratic primary than any governor in history.""",real,493,2883
